"COUNTRY_NAME";"COUNTRY_CODE";"INDICATOR_NAME";"INDICATOR_CODE";"Y1960";"Y1961";"Y1962";"Y1963";"Y1964";"Y1965";"Y1966";"Y1967";"Y1968";"Y1969";"Y1970";"Y1971";"Y1972";"Y1973";"Y1974";"Y1975";"Y1976";"Y1977";"Y1978";"Y1979";"Y1980";"Y1981";"Y1982";"Y1983";"Y1984";"Y1985";"Y1986";"Y1987";"Y1988";"Y1989";"Y1990";"Y1991";"Y1992";"Y1993";"Y1994";"Y1995";"Y1996";"Y1997";"Y1998";"Y1999";"Y2000";"Y2001";"Y2002";"Y2003";"Y2004";"Y2005";"Y2006";"Y2007";"Y2008";"Y2009";"Y2010";"Y2011";"Y2012";"Y2013";"Y2014";"Y2015";"Y2016";"Y2017";"Y2018"
"Australia";"AUS";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";1825,6256497241225;1947,152532671945;2012,6605846211135;2211,689497716895;2417,2114265245814;2625,2195293291184;2765,0845420993905;2969,488939740656;3102,0068282121742;3329,6093941123704;3609,97841208923;3751,6425755584755;3880,928891249905;4230,34379671151;4578,882168622022;4781,616641474124;4901,589111380318;5251,19785794814;5416,283604958908;5665,97767672592;5915,26000544514;6153,346285254907;6391,290025036236;6366,126618517796;6699,562532166752;7007,615179591318;7309,094541277531;7525,685721136997;7800,534714073142;8129,103625463888;8527,22808539065;8522,159222402222;8550,328665332952;8701,76034414445;8812,48949873985;8994,355909694556;9108,295560045874;9291,083868877247;9783,442894554006;10036,457782944099;10193,912180859395;10636,377685056406;10813,122729169423;10434,874393075786;10554,815823206176;10458,450193186498;10490,48454191005;10972,891739806795;10749,110554750296;10791,593097820825;10726,928183190168;10627,293865037926;10407,740307075934;10220,887301346338;10071,398978500565;"";"";"";""
"Austria";"AUT";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";1814,676016691784;1882,2237108538604;2006,7703956204493;2124,359183930569;2232,8965042087952;2305,357707977663;2375,012735476572;2448,6925440402724;2608,624237954431;2814,6546423860595;3019,116158565738;3213,126836381982;3404,4692075409976;3620,5620399901663;3769,0297113924157;3734,4454731773185;4068,190905455999;4137,714162646678;4335,053928663285;4541,537931696785;4684,457759940382;4697,365865517373;4730,570071321628;4827,484061566456;5070,995792597013;5280,777159505274;5321,41297372161;5536,14415362107;5716,834247006421;5896,135567808512;6111,476520119565;6347,2200963237265;6227,498048964705;6137,2694634319605;6205,804903606524;6344,393087408367;6607,222977410402;6620,447861651314;6706,708676887404;6972,189816128575;7076,269483394382;7333,2319526284355;7427,656445091207;7695,080037082172;7808,157792139615;7977,681597417739;8244,401951904792;8207,474738975541;8233,014832909852;7944,796096231681;8382,711154453378;8425,16775320399;8548,882199281114;8509,611580336052;8355,841951821338;"";"";"";""
"Azerbaijan";"AZE";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2575,639055734041;2631,1373951313435;2276,0769439176374;2119,6797865243498;1961,8270369882848;1951,9843851659077;1852,891923225557;1813,6701432079865;1936,939213951725;2022,4859854060317;2040,4790895310987;2106,4700660814674;1996,7082520083945;2235,4598559648293;2281,9478721483174;2388,3887343076913;2552,2862143543266;2118,210527542447;2040,760435447429;1620,3874199013037;1603,4313740649227;1705,4246326371006;2052,650965211756;2092,5365206294578;2202,3939182884587;"";"";"";""
"Burundi";"BDI";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Belgium";"BEL";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";1576,3388146312298;1627,5135704165573;1753,1438918471272;1880,9938243896243;2062,994975641688;2163,9603337691406;2255,1884184891655;2357,584930410643;2596,17771778388;2830,5939685872904;3031,521045566648;3217,045263999507;3612,3555328095695;3941,603741433751;4134,390881111422;3887,477425081882;4247,406379991011;4404,82432074193;4623,3896849180055;4906,085080777736;4893,885351429653;4910,953280977691;4904,070014893008;5043,97535594266;5285,543762325765;5502,668409223977;5617,419821872691;5876,962998040371;6057,062732082203;6205,763770016333;6380,31321975416;6655,414381108635;6850,663772535982;6881,072143071405;7176,240506868448;7379,737079047839;7527,688544938645;7701,612130932906;7913,058580371592;7944,129807315738;8247,67711254725;8267,18721595245;8311,892679466378;8411,900657017408;8576,223496534016;8509,99707308703;8683,671285001325;8614,679503468007;8521,496739534265;7903,955478876335;8393,94962326946;8028,79873139472;7988,52464388906;7989,671852635181;7709,123077882466;"";"";"";""
"Benin";"BEN";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;10,750621856282999;11,828226551280126;18,627506082041318;16,941644192843597;18,069530942540425;19,41937270646005;21,261481564111087;46,25507032189556;24,872005894112686;27,7092892029275;31,936102664622755;17,567470543934718;36,634125826835934;32,47675686624797;33,422920784639295;31,104509790655296;30,869213097454328;36,16634980093527;33,817315129244385;34,950314311792155;36,70259961211761;38,823639958190505;39,11794113582926;39,375452817707405;41,82500620601813;44,468080532842464;47,917430466793775;44,82042080193006;51,9200047778409;58,11285282985562;61,46904228264653;68,26224875585883;64,62289019892813;70,32254434965454;73,78894982288773;75,08917295665262;79,71809599596347;86,35239988957011;87,87318714037396;95,44246987719337;91,5353092699055;93,12127720456915;96,7556085268079;100,22512254003706;"";"";"";""
"Burkina Faso";"BFA";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Bangladesh";"BGD";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;10,834462190191415;10,656547649289415;15,405648313887275;17,136481440746913;17,283629686687757;17,598856903303744;18,60785882703463;21,882031806162786;21,42422881643905;19,111121641899995;22,833028495485035;25,830395076250124;29,451201755881346;32,42606661712012;33,50440558694832;37,93423037182317;39,395360961588814;42,51100076538134;50,588160858871376;49,78096954951596;50,41708346698737;60,407262932932916;67,185836594929;71,07650065861297;78,23222606803704;81,93799891019061;83,74627802179756;88,81439507236608;97,16458112020777;104,60774313188752;115,14451116592738;122,98637829051968;129,3923331411082;165,30834236196472;176,07732643543102;196,93989619032888;206,10488226948175;207,52692470758657;226,04794166682993;247,26338252919203;265,63942127866557;283,4621656349198;301,9611680386112;320,2041582054464;"";"";"";""
"Bulgaria";"BGR";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;2292,653983326685;2486,0660898766355;2683,109678995407;2842,231221219197;3035,636187838145;3247,551349251176;3437,797692301489;3648,387026505009;3772,2894105330424;3973,6907883340755;4125,353428596204;4397,8905645409895;4582,125337453961;4772,294599549878;4678,285823398951;4646,26093875636;4838,620324969717;4940,518486666846;4963,178885773212;4758,731902555651;4361,14451575101;3735,525453609556;3807,6969063819997;3825,3866157183597;4211,1251314080655;4350,443259252315;3970,131139446886;3932,40178442314;3613,3672666048283;3673,6068714342855;3859,090024874075;3853,8190041011026;3997,902596250936;3971,822736190627;4165,180392355528;4366,912765151844;4523,32287831241;4674,503150524901;4483,747138637505;4560,414917033766;4863,691441100615;4761,912583384798;4639,706322611549;4708,92745757231;"";"";"";""
"Fragile and conflict affected situations";"FCS";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;127,29964865207762;139,1489372841381;152,0899877582022;162,04616174647032;172,7316817374987;183,8616845027664;190,7340059203235;204,2101868166186;225,78911290640653;240,61342353911095;236,64593370718214;260,61618322812745;276,75239904408664;290,75850535480544;308,0889877469035;314,39334049789437;324,22747605716705;325,8564221601305;325,797329870331;316,6694144659149;304,49643031604813;320,2345812384058;318,16505007506834;329,0300596508042;345,59460779019514;354,07021727829476;362,6793455583568;373,2167251994998;380,3082434715205;393,8120444626952;409,98070682831604;430,1173383328893;425,83517293871375;455,1510845492194;436,6239630139934;465,85313107926726;447,76261966126737;435,0278133464747;444,656154798494;518,3098309969898;506,14520869277277;445,8568883434612;470,8659067238894;450,4305457918947;"";"";"";""
"Finland";"FIN";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";1873,2924661495736;2187,6236408611962;2389,2098819911553;2479,158509843126;2715,3750112948255;2938,384637835876;3197,8648592657855;3345,3878461330028;3628,6852889320126;4071,5560952769215;4570,906802347304;4889,50427178454;5516,140525043123;6046,8303057748035;6140,186680777236;5946,377328375189;6545,746798756746;6726,663687073504;7330,414465732763;7930,631373709517;8295,786096346194;8493,605368706932;8533,1617405918;9124,164630779727;9808,466257241433;10482,8316068317;10622,88818121596;11358,394752117902;11778,272270731455;12034,757273378642;12485,683648284716;12470,730432770746;12514,101569379722;13012,669430865457;13603,276357895602;13591,396670575728;13721,923758330695;14454,938728577863;14846,420819412368;15075,867190503717;15305,409808607033;15709,883253842323;16140,066969221616;16445,572561286044;16777,565849019506;16117,890332163193;17215,037290164495;17160,86311999879;16349,233325033561;15243,110387945317;16484,094275371073;15710,973759305396;15689,223307623923;15510,835503473818;15249,989380230236;"";"";"";""
"Fiji";"FJI";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"France";"FRA";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";1462,7103976050278;1550,3843806367763;1654,2157075155417;1751,1615421410759;1896,8895257105871;1988,3364311409516;2095,6974156025653;2186,790028335155;2267,6667909188122;2470,9748504688623;2626,923443049041;2751,8867093380954;2929,6421061388696;3162,773291566974;3265,2492759538495;3254,579568596322;3594,6130748526807;3690,7009588911974;3932,7613907234554;4204,007937925658;4421,976933307158;4580,563668647917;4618,466042772212;4710,6255077086025;4944,667036792046;5259,458103878979;5510,044970943354;5651,901378475202;5738,0637115121435;5860,437652523605;5969,019311299734;6359,774280814198;6475,78791786073;6453,000441506123;6530,411889374437;6621,941970644907;6905,164752958424;6833,1362984625775;7015,501603953378;7149,296925496024;7224,52698542992;7342,256675352928;7299,24846049124;7529,550299120156;7661,491180234015;7652,864303718473;7540,295297896787;7513,579565180546;7643,450443420693;7338,04235211501;7734,726782621391;7232,9796803870295;7363,423795521549;7367,84354512992;6939,52147366929;"";"";"";""
"Faroe Islands";"FRO";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Micronesia, Fed. Sts.";"FSM";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Gabon";"GAB";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;186,47615019987913;214,15586623595726;260,06549797726836;299,33421768214487;384,53460502582095;489,8684914771954;649,1634072945856;624,2079999768812;728,0032957668584;724,1907237501514;792,2695972584786;863,9535035932612;922,1221308035982;977,5001086801265;1030,0952233565629;1032,8828489685288;1010,4512471577483;998,3649964550808;834,6766467001042;919,4428997522875;906,9639458773108;885,7157391088383;867,1771974153653;766,1349437931246;771,4669670195567;849,090933595698;856,8890197294754;918,7555178747091;903,2135386955695;880,0351688430102;899,8388716084143;926,015764778024;936,3969777711782;915,9436990090819;916,1849025097282;945,3540602677198;969,7298949119739;981,8641589948239;942,6818821513798;957,4297782210894;966,9750420714279;988,7510987710909;1079,7596791759925;1167,8522136107867;"";"";"";""
"Middle East & North Africa";"MEA";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;271,88269256268467;297,32768559554324;328,24406685857963;356,50258610838455;389,72697907020495;434,98506498811975;479,61246622596263;531,5092118155899;616,4893417281606;665,2099427445036;709,8943857888529;799,0724772636221;863,4027968920311;942,1060110150553;973,2845937323384;1037,6782114791667;1086,464582667537;1120,9138666432113;1154,2966162336265;1184,9837350405028;1168,0314116210272;1225,9452364769063;1284,7056225936794;1324,5711677151394;1425,3198969539446;1483,01200448614;1535,475759474556;1632,9579265811303;1697,7992965962562;1750,9773841624688;1829,1260773742604;1911,3590913507535;2004,6487385708056;2068,7952122320094;2147,5727094000254;2264,4000398444377;2333,7720344745126;2415,2215986300307;2469,3420272191065;2659,0415160208895;2693,0365207648797;2750,655374350441;2799,466580577297;2895,900720357248;"";"";"";""
"Mexico";"MEX";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;507,51395540912335;551,2348038102728;582,3773797964265;627,3763169692778;655,8856332476306;694,8151266308406;737,4275732539304;794,6678672996452;840,4677056465683;887,054057878285;926,670534061215;980,9501879953989;999,8996139407147;1038,4299649060165;1077,431497120723;1095,6312920029045;1141,5013578079547;1176,1047683871614;1232,4792706123624;1185,0403675669381;1295,4110880214726;1317,632135133682;1312,5689418297952;1401,1318109418744;1419,903290614121;1444,3614549915294;1528,1837941003944;1643,0464789506148;1689,1858622682962;1800,4679380437856;1834,151422509246;1843,9636744771522;2001,0182281859454;1927,0739227960269;1996,3925732966145;2020,952870901922;2047,5311178838401;2046,69444881834;1995,2982773928131;2018,8274013008147;2216,9061014167773;2253,514425237172;2144,088925931673;2157,3239488391387;"";"";"";""
"Marshall Islands";"MHL";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Middle income";"MIC";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;205,7961628201749;220,08135379220914;235,25493355425365;244,00107539547818;264,42922934775265;280,31224135778854;297,82916981758007;320,13762146377974;341,9637033975975;360,20461892337636;370,30776143972844;384,43342840958627;400,60716207654394;424,50055982066186;444,48783390574357;468,47821126139877;490,28273691066624;516,0360685582776;534,3728965928857;903,2607353500113;906,5272512547197;897,8792714774961;894,413163243552;895,6561690732152;912,3088830155622;933,9163630161632;950,5184066957763;955,50842177305;973,4180831869782;1015,7430219872506;1037,5613645545736;1084,0015699404205;1160,1122979533932;1239,8706331010228;1312,3320669138852;1416,474437344017;1519,428386272072;1563,70242969383;1599,156177577789;1735,1341678150145;1858,6896707284445;1922,5985313694055;2011,501813517432;2064,165677607381;"";"";"";""
"North Macedonia";"MKD";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2667,530963396967;2708,069324166634;2966,823371930532;2613,8744009661154;2708,781285591231;2797,425642328862;2920,918066011441;2995,1020155051165;3071,483561350399;2856,163375311328;2895,5892391411717;2800,9997836347598;2755,5873119992502;3108,950602553976;3143,339387316193;3374,310103563945;3450,095994873811;3621,528924299394;3676,2696311589007;3421,3951501155852;3574,082900758714;3882,774656728848;3680,798812888147;3550,463448433986;3496,528738674784;"";"";"";""
"Mali";"MLI";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Malta";"MLT";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;1007,598282127519;1071,251446520086;1207,8093977498345;1006,6358494814501;1111,030760431527;1249,2886903399242;1358,4389354008536;1479,77638934561;1598,8919455419318;1664,3244011432362;1749,3150083703783;1831,8615026787522;1860,681826433179;1920,7908213422547;2110,2564407404325;2250,665700147024;2487,7716010856784;2692,0031670625494;2851,2611127901873;2823,502837620352;3597,6858277563247;3726,6945579378594;3716,5910780268673;3735,3554057263;3921,3712081267768;3790,4212895329097;3827,1537209600015;3921,7518369423315;4197,864687882181;4311,858636663103;4292,315051344943;4500,352300306337;4872,272204966606;4797,2925825134325;4912,9097599508705;4897,51004174603;4873,083466921057;4836,593963051353;4434,186633436531;4767,097378096442;4867,056799946188;5002,047482548783;4915,873764869109;4924,544019440443;"";"";"";""
"Myanmar";"MMR";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;19,811025032466077;21,175986906869795;22,77844494224125;22,461048380797394;25,284949786997167;27,431520912415177;29,725159056141273;31,14619461901242;32,854066180514096;33,9524711569813;30,44904884890873;32,23795912226783;32,66487265632279;35,25634166397098;41,99900961332315;42,017151990612966;42,25423421052531;37,49471350733458;40,21464900345006;44,10284803515764;40,86875027109564;44,2199418306122;50,66448819470794;53,98374697361398;57,17331747240727;57,634934923139696;64,47209403251583;64,87438836321414;68,10148667602533;75,25733094910004;68,37462774049065;73,03650812873904;79,93951762389099;80,51151125172049;74,85200589892642;88,33483262526863;89,4572360051772;94,15248761447158;99,36245838761735;124,30629085877624;154,38135037202434;156,00900756059212;185,3721437391648;215,2988954435994;"";"";"";""
"Middle East & North Africa (excluding high income)";"MNA";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;199,10135199036296;213,8090018781324;239,8983832306872;262,01893048978525;286,78400131910405;316,04344814759645;343,69408925981037;370,12006783983543;414,5507890691384;436,12484087253574;455,89883451003584;507,1594889330538;558,7632685857662;591,2267202087954;606,1981519561572;643,135044428571;669,0127851806103;682,661453220352;702,4907301165973;730,7511032067533;741,1940432092124;789,1554383969458;807,5806238168922;833,6430486698786;855,8892110832098;902,1430472901036;933,0014536251566;976,9885901148537;1016,7959626653054;1055,086738767719;1105,4148322537296;1166,6748043382781;1213,6425017971173;1283,536384741045;1310,7552674887388;1387,0519426371638;1423,1958143548404;1460,940045693586;1496,5069830282118;1626,6969888432466;1654,0620958365168;1643,6964376993342;1677,4682548777212;1702,8422591601668;"";"";"";""
"Montenegro";"MNE";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6314,905227582412;6451,770253241738;6564,6437994722955;6287,187848984308;5010,561318725396;5419,516069664271;5741,203943368506;5415,717989497278;4574,964544829662;4612,3413904568915;"";"";"";""
"Mongolia";"MNG";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;1468,3531394503614;1556,4359842332428;1559,5000157376223;1598,7826091117688;1604,8492978317254;1489,3699823042884;1340,4469148304468;1223,9831156298544;1099,3351850002607;1077,8437337068221;1090,9391563171773;1085,6577488767866;1057,9115601348442;1068,4885450556617;1042,4097044682217;1053,633534077078;1071,2567594152392;1096,890193515169;1139,4374994430407;1196,126728545328;1251,9672074046161;1298,6271990295663;1332,7833080167475;1423,6873921405768;1377,8164078336567;1488,6598605240788;1495,8333965019733;1588,1338153197917;1893,960424624678;2006,3888809526725;"";"";"";""
"Northern Mariana Islands";"MNP";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Mozambique";"MOZ";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;51,556134178088534;50,70800657192703;57,815682157304785;68,43670084632377;56,073580342373475;61,94972344283817;57,456637699022764;60,862927629993976;37,03245859727043;37,14469423295949;36,682344661602436;48,48306259384877;37,8624607126728;29,518564090421457;31,49387432392954;37,08458048126885;42,310748752439025;34,56652480543985;39,669072476176304;42,19509348061166;55,747165072832956;54,106906120027084;50,65776463150025;44,28671890804739;46,17882793097021;45,86339150256616;54,46057411202888;49,06640313944095;69,24072040968238;125,62156562637142;277,3587457018724;265,7726926685481;374,4742927200211;448,9076947741077;451,0117022483492;459,01088751434406;459,82811305847247;443,42501879551077;443,77063522534246;453,3058434595153;454,367169272277;459,9670960229176;451,0435443439104;478,9211723293354;"";"";"";""
"Mauritania";"MRT";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Mauritius";"MUS";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;146,56292077261298;160,78811998784113;180,3845660190167;201,5848900166507;211,88340807174887;249,30860986181023;280,01506437633157;279,5932293446485;309,5101738310201;299,15976477140157;295,77892870911876;294,2003242248779;301,4901801054417;301,3175976392507;313,56317514071145;347,154692909098;388,0001775921211;436,14167031715647;482,27840876662293;670,5862907605488;728,7907865895021;780,1254286770788;820,1397153568428;857,2614719377165;945,247791229419;1021,1676231662193;1108,610761797604;1205,5969342161163;1226,9552365547574;1363,246109735414;1453,664547052672;1473,492492659517;1561,7659905881965;1614,2466480426338;1683,6908326779314;1743,1174817422423;1816,6711034744237;1881,649775222828;1907,1225697013617;1995,361484325016;2025,7041657484326;2075,03571195383;2148,3284114048906;2182,5091559114117;"";"";"";""
"Malawi";"MWI";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Malaysia";"MYS";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;313,1318399849292;347,3069406550193;374,97936190192434;400,29975308109505;429,9391219687709;466,68899994217514;530,8705526495366;560,5494359871366;618,2749504811691;658,787070814537;688,8326056112123;728,6190492281537;768,181003526183;816,2030523624536;842,7502737848571;884,0213040221131;924,1617237622564;997,1528800323572;1076,1619014384253;1157,3601605872582;1266,257007245759;1419,1700360202278;1533,700612648832;1785,1082467776248;2004,5776942128966;2187,879280106642;2471,8968456451817;2525,3390805933477;2648,1272167198895;2747,059325935726;2758,3479588592054;2820,550940374352;2914,6737744829015;2984,361024081473;2873,7346885210322;3065,5720768380656;3272,8962959719497;3286,0912132270787;3942,0891406682667;4145,520948197916;4102,620663080864;4338,56165435176;4520,363046132204;4651,958734181598;"";"";"";""
"North America";"NAC";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";4192,355535647095;4310,905021736762;4556,777413819997;4806,667435136355;5107,549688941074;5388,740121786514;5754,0395553257495;6050,596922290575;6539,54843079702;7057,870856708611;7399,198678305121;7675,057613558556;8241,735457906387;8733,31576029716;8676,856736538011;8710,565602445924;9173,396945119628;9576,916785505853;9823,79498422059;9964,994138729613;10148,833044920788;10295,15535691389;9880,612557297964;10105,636107541019;10680,147931210257;10849,50957081993;10908,621273107714;11370,198025977214;11801,102821984563;12022,753462228593;12158,089105431762;12537,985944124232;12428,196356270642;12664,914515806522;12845,61964136769;13043,534553964253;13225,94720051742;13261,858487708812;13478,086161815809;13615,616889596304;14001,208337050659;13419,031991270529;13656,442420325913;13691,155094467318;13769,831336435469;14023,679105641186;13871,14348372315;13955,284814958466;13930,91509719581;13164,351992699045;13580,636042467873;13484,12910493061;13200,575440769062;13278,541200983773;13253,818024073538;"";"";"";""
"Namibia";"NAM";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1042,4089060599247;1005,3013992477049;1076,457413377009;954,8806336386857;953,3960125686098;1034,641554715765;990,5584818189527;1086,2541210956788;1156,5550307592614;1052,062024851622;1090,1083089502938;1127,1801646536392;1169,6983210731423;1453,5485612594975;1521,4206116637088;1606,5401962241485;1606,2683838737232;1638,9399205439577;1583,3399005499164;1586,2198507320397;1610,7935221433106;1660,7556825637512;1692,4034367430636;1652,5690256572668;"";"";"";""
"New Caledonia";"NCL";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Niger";"NER";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,74042569789835;30,804932022790545;30,434825052668245;29,80712183064115;33,52147004445251;36,69868333197915;34,855840697071564;39,08644225465035;39,21078010568289;42,60520946204264;44,21761993194252;47,3859962169498;49,33917258881908;48,25917066101824;51,195008439899944;"";"";"";""
"Lebanon";"LBN";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;525,4780384588753;574,8942442746323;649,4911446395022;700,494879725384;646,4139168839821;693,265999231245;743,7330401961764;814,3369506835232;919,7569031943316;979,9418987542725;1056,5462309322509;1149,977034993145;1249,3936093288057;1306,644973908798;1323,9089817288493;1420,5869354106474;1565,2408581837808;1340,9444346149905;825,251976936958;499,45701886948615;958,3442002720328;1095,85674476908;1221,1479160081894;1294,6041217539037;1342,5424699153718;1800,499353997117;2119,7652322420804;2555,556758864173;2524,1703991124314;2513,5461897616774;2480,5806863992266;2535,743704576892;2499,786367391119;2407,7675342245707;2384,883000057675;2296,9679308989353;2396,7223678425557;2559,4255805299804;2729,4679064688203;3046,1970890324187;2948,094733469131;2487,436432882187;2765,6886214687297;2588,3006701892723;"";"";"";""
"Liberia";"LBR";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Libya";"LBY";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;178,62384242325234;191,19308783281562;370,2553321910271;426,9009905049021;539,8582078295318;647,9843873879369;775,7437526106761;885,8400862275868;1051,1090896232768;1120,0615257312859;1085,1964331000147;1055,034774198998;1030,240775900776;1011,2858864365184;998,5076595708431;1048,916824400559;1429,2927142327042;1534,4335319693398;1497,1335932430557;1576,8615181552072;1657,702208641177;1752,9996979069574;1808,5719158643933;1820,4382193156364;1770,5309450901007;1787,6676546527115;1802,8502110294105;2097,067799675953;2176,679506118926;2221,7697224523604;2255,6385452215295;2772,148486491539;2947,7557967222765;3106,2209530601103;3427,888112573108;3792,3365753493536;3792,7711900022546;3156,427697603531;3142,329683285773;3361,7510342204796;2839,083342790542;2241,25999284095;2320,596029434404;1811,0551699086316;"";"";"";""
"St. Lucia";"LCA";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Latin America & Caribbean";"LCN";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;502,5579001966879;533,5779620111005;568,8156116193975;605,4255103707458;627,1604622188072;670,0067330961359;720,4344004047396;771,4672462557011;839,9767596528984;890,4057619122152;912,3409162498308;930,6591187353467;965,3564052223396;1025,267358380006;1057,5215296026365;1098,3207980487675;1127,955758622151;1163,7033920078136;1175,3531886112796;1175,976329772387;1213,5974464518285;1231,020379672832;1262,4383830430127;1304,033168664152;1347,5635566170045;1389,7648857193408;1453,7218943934095;1512,8934920769636;1538,9476554850655;1599,6730716805405;1567,5621929514664;1593,413062050894;1667,4908261845105;1701,8405409729864;1754,991676256652;1802,184738033447;1863,4683786932746;1916,689880225432;1896,8262880192956;1987,0640299417184;2077,0111976113963;2129,0861034659188;2150,574694377754;2155,7026755268985;"";"";"";""
